2025-10-27 20:56:04,167 | INFO | Extracting data from url..
2025-10-27 20:56:05,687 | INFO | Extracting successful..
2025-10-27 20:56:05,689 | INFO | Transforming data..
2025-10-27 20:56:05,689 | INFO | Load data to database..
2025-10-27 20:56:05,764 | INFO | Load success..

2025-10-27 20:57:04,576 | INFO | Extracting data from url..
2025-10-27 20:57:06,196 | INFO | Extracting successful..
2025-10-27 20:57:06,198 | INFO | Transforming data..
2025-10-27 20:57:06,198 | INFO | Load data to database..
2025-10-27 20:57:06,289 | INFO | Load success..

2025-10-27 20:58:02,755 | INFO | Extracting data from url..
2025-10-27 20:58:04,116 | INFO | Extracting successful..
2025-10-27 20:58:04,117 | INFO | Transforming data..
2025-10-27 20:58:04,117 | INFO | Load data to database..
2025-10-27 20:58:04,154 | INFO | Load success..

2025-10-27 20:59:02,704 | INFO | Extracting data from url..
2025-10-27 20:59:04,563 | INFO | Extracting successful..
2025-10-27 20:59:04,565 | INFO | Transforming data..
2025-10-27 20:59:04,566 | INFO | Load data to database..
2025-10-27 20:59:04,591 | INFO | Load success..

2025-10-27 21:00:04,492 | INFO | Extracting data from url..
2025-10-27 21:00:06,105 | INFO | Extracting successful..
2025-10-27 21:00:06,106 | INFO | Transforming data..
2025-10-27 21:00:06,107 | INFO | Load data to database..
2025-10-27 21:00:06,170 | INFO | Load success..

2025-10-27 21:01:03,260 | INFO | Extracting data from url..
2025-10-27 21:01:04,723 | INFO | Extracting successful..
2025-10-27 21:01:04,724 | INFO | Transforming data..
2025-10-27 21:01:04,724 | INFO | Load data to database..
2025-10-27 21:01:04,790 | INFO | Load success..

2025-10-27 21:02:03,555 | INFO | Extracting data from url..
2025-10-27 21:02:05,078 | INFO | Extracting successful..
2025-10-27 21:02:05,080 | INFO | Transforming data..
2025-10-27 21:02:05,081 | INFO | Load data to database..
2025-10-27 21:02:05,603 | INFO | Load success..

2025-10-27 21:03:02,488 | INFO | Extracting data from url..
2025-10-27 21:03:03,836 | INFO | Extracting successful..
2025-10-27 21:03:03,838 | INFO | Transforming data..
2025-10-27 21:03:03,838 | INFO | Load data to database..
2025-10-27 21:03:03,869 | INFO | Load success..

2025-10-27 21:04:03,559 | INFO | Extracting data from url..
2025-10-27 21:04:05,013 | INFO | Extracting successful..
2025-10-27 21:04:05,016 | INFO | Transforming data..
2025-10-27 21:04:05,016 | INFO | Load data to database..
2025-10-27 21:04:05,063 | INFO | Load success..

2025-10-27 21:05:02,689 | INFO | Extracting data from url..
2025-10-27 21:05:04,069 | INFO | Extracting successful..
2025-10-27 21:05:04,071 | INFO | Transforming data..
2025-10-27 21:05:04,071 | INFO | Load data to database..
2025-10-27 21:05:04,109 | INFO | Load success..

2025-10-27 21:06:02,653 | INFO | Extracting data from url..
2025-10-27 21:06:03,953 | INFO | Extracting successful..
2025-10-27 21:06:03,955 | INFO | Transforming data..
2025-10-27 21:06:03,955 | INFO | Load data to database..
2025-10-27 21:06:03,992 | INFO | Load success..

2025-10-27 21:07:03,027 | INFO | Extracting data from url..
2025-10-27 21:07:04,288 | INFO | Extracting successful..
2025-10-27 21:07:04,289 | INFO | Transforming data..
2025-10-27 21:07:04,289 | INFO | Load data to database..
2025-10-27 21:07:04,326 | INFO | Load success..

2025-10-27 21:08:03,811 | INFO | Extracting data from url..
2025-10-27 21:08:05,136 | INFO | Extracting successful..
2025-10-27 21:08:05,138 | INFO | Transforming data..
2025-10-27 21:08:05,138 | INFO | Load data to database..
2025-10-27 21:08:05,321 | INFO | Load success..

2025-10-27 21:09:04,049 | INFO | Extracting data from url..
2025-10-27 21:09:05,488 | INFO | Extracting successful..
2025-10-27 21:09:05,489 | INFO | Transforming data..
2025-10-27 21:09:05,489 | INFO | Load data to database..
2025-10-27 21:09:05,529 | INFO | Load success..

2025-10-27 21:10:03,090 | INFO | Extracting data from url..
2025-10-27 21:10:04,510 | INFO | Extracting successful..
2025-10-27 21:10:04,512 | INFO | Transforming data..
2025-10-27 21:10:04,512 | INFO | Load data to database..
2025-10-27 21:10:04,540 | INFO | Load success..

2025-10-27 21:11:04,182 | INFO | Extracting data from url..
2025-10-27 21:11:05,619 | INFO | Extracting successful..
2025-10-27 21:11:05,620 | INFO | Transforming data..
2025-10-27 21:11:05,621 | INFO | Load data to database..
2025-10-27 21:11:05,695 | INFO | Load success..

2025-10-27 21:12:05,343 | INFO | Extracting data from url..
2025-10-27 21:12:06,782 | INFO | Extracting successful..
2025-10-27 21:12:06,786 | INFO | Transforming data..
2025-10-27 21:12:06,786 | INFO | Load data to database..
2025-10-27 21:12:07,354 | INFO | Load success..

2025-10-27 21:13:04,605 | INFO | Extracting data from url..
2025-10-27 21:13:06,099 | INFO | Extracting successful..
2025-10-27 21:13:06,100 | INFO | Transforming data..
2025-10-27 21:13:06,100 | INFO | Load data to database..
2025-10-27 21:13:06,225 | INFO | Load success..

2025-10-27 21:14:02,910 | INFO | Extracting data from url..
2025-10-27 21:14:04,654 | INFO | Extracting successful..
2025-10-27 21:14:04,655 | INFO | Transforming data..
2025-10-27 21:14:04,656 | INFO | Load data to database..
2025-10-27 21:14:04,699 | INFO | Load success..

2025-10-27 21:15:03,190 | INFO | Extracting data from url..
2025-10-27 21:15:04,540 | INFO | Extracting successful..
2025-10-27 21:15:04,541 | INFO | Transforming data..
2025-10-27 21:15:04,542 | INFO | Load data to database..
2025-10-27 21:15:04,571 | INFO | Load success..

2025-10-27 21:16:02,844 | INFO | Extracting data from url..
2025-10-27 21:16:04,150 | INFO | Extracting successful..
2025-10-27 21:16:04,151 | INFO | Transforming data..
2025-10-27 21:16:04,151 | INFO | Load data to database..
